"Taxonomy"	"Mortierellaceae"	"Trichocomaceae"	"Thelebolaceae"	"Cordycipitaceae"	"Incertae_sedis_Ascomycota"	"Nectriaceae"	"Incertae_sedis_Hypocreales"	"Ceratobasidiaceae"	"Chaetomiaceae"	"Pleosporaceae"	"Hypocreaceae"	"Microascaceae"	"Chaetothyriaceae"	"Lasiosphaeriaceae"	"Incertae_sedis_Sordariomycetes"	"Incertae_sedis_Helotiales"	"Incertae_sedis_Dothideomycetes"	"Incertae_sedis_Cantharellales"	"Incertae_sedis_Trichosphaeriales"	"Corticiaceae"	"Rhizophlyctidaceae"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiaceae"	"Kickxellaceae"	"Helotiaceae"	"Herpotrichiellaceae"	"Incertae_sedis_Pleosporales"	"Incertae_sedis_Eurotiales"	"Chytridiaceae"	"Incertae_sedis_Sporidiobolales"	"Gymnoascaceae"	"Incertae_sedis_Xylariales"	"Spizellomycetaceae"	"Orbiliaceae"	"Diversisporaceae"	"Cystofilobasidiaceae"	"Myxotrichaceae"	"Incertae_sedis_Tremellales"	"Davidiellaceae"	"Bolbitiaceae"	"Glomerellaceae"	"Rhizopodaceae"	"Sordariaceae"	"Incertae_sedis_Cystofilobasidiales"	"Glomeraceae"	"Xylariaceae"	"Psathyrellaceae"	"Bionectriaceae"	"Agaricaceae"	"Inocybaceae"	"Onygenaceae"	"Mucoraceae"	"Pezizaceae"	"Ophiocordycipitaceae"	"Mycosphaerellaceae"	"Pluteaceae"	"Pyronemataceae"	"Incertae_sedis_Fungi"	"Phanerochaetaceae"	"Schizophyllaceae"	"Phaeosphaeriaceae"	"Acarosporaceae"	"Meruliaceae"	"Ustilaginaceae"	"Sporormiaceae"	"Erysiphaceae"	"Amanitaceae"	"Coniochaetaceae"	"Niessliaceae"	"Incertae_sedis_Onygenales"	"Eremomycetaceae"	"Incertae_sedis_Capnodiales"	"Claroideoglomeraceae"	"Aplosporellaceae"	"Incertae_sedis_Sordariales"	"Incertae_sedis_Saccharomycetales"	"Wallemiaceae"	"Strophariaceae"	"Chaetosphaeriaceae"	"Incertae_sedis_Auriculariales"	"Incertae_sedis_Erythrobasidiales"	"Agaricostilbaceae"	"Trapeliaceae"	"Incertae_sedis_Agaricomycetes"	"Clavicipitaceae"	"Saccharomycetaceae"	"Rhytismataceae"	"Coniophoraceae"	"Magnaporthaceae"	"Polyporaceae"	"Botryosphaeriaceae"	"Malasseziaceae"	"Niaceae"	"Rutstroemiaceae"	"Incertae_sedis_Chaetothyriales"	"Montagnulaceae"	"Ascobolaceae"	"Corynesporascaceae"	"Hydnodontaceae"	"Capnodiaceae"	"Fomitopsidaceae"	"Archaeorhizomycetaceae"	"Cystobasidiaceae"	"Ganodermataceae"	"Ajellomycetaceae"	"Monascaceae"	"Debaryomycetaceae"	"Togniniaceae"	"Incertae_sedis_Pezizales"	"Entolomataceae"	"Trichosporonaceae"	"Lophiostomataceae"	"Sporidiobolaceae"	"Sclerotiniaceae"	"Halosphaeriaceae"	"Marasmiaceae"	"Morchellaceae"	"Apiosporaceae"	"Phacidiaceae"	"Teratosphaeriaceae"	"Taphrinaceae"	"Russulaceae"	"Diatrypaceae"	"Incertae_sedis_Microascales"	"Schizoporaceae"	"Ceratostomataceae"	"Physalacriaceae"	"Incertae_sedis_Agaricales"	"Peniophoraceae"	"Arthrodermataceae"	"Teloschistaceae"	"Leptosphaeriaceae"	"Venturiaceae"	"Geastraceae"	"Amphisphaeriaceae"	"Dothideaceae"	"Lichtheimiaceae"	"Diaporthaceae"	"Tubeufiaceae"	"Plectosphaerellaceae"	"Pichiaceae"	"Leotiaceae"	"Tricholomataceae"	"Verrucariaceae"	"Gloeophyllaceae"	"Sebacinales.Group.B"	"Blastocladiaceae"	"Terramycetaceae"	"Dermateaceae"	"Umbelopsidaceae"	"Tritirachium"	"Lyophyllaceae"	"Saccharomycopsidaceae"	"Arachnomycetaceae"	"Clavariaceae"	"Incertae_sedis_Polyporales"	"Atheliaceae"	"Rhizophydiaceae"	"Incertae_sedis_Exobasidiomycetes"	"Antennulariellaceae"	"Clavulinaceae"	"Cucurbitariaceae"	"Tetraplosphaeriaceae"	"Geminibasidiaceae"	"Dothioraceae"	"Albatrellaceae"	"Cephalothecaceae"	"Pseudeurotiaceae"	"Ceratocystidaceae"	"Metschnikowiaceae"	"Archaeosporaceae"	"Hydnangiaceae"	"Catenariaceae"	"Massarinaceae"	"Saccotheciaceae"	"Dipodascaceae"	"Olpidiaceae"	"Sclerodermataceae"	"Chionosphaeraceae"	"Helvellaceae"	"Incertae_sedis_Diaporthales"	"Sebacinaceae"	"Microthyriaceae"	"Trichomonascaceae"	"Filobasidiaceae"	"Thelephoraceae"	"Neocallimastigaceae"	"Kondoaceae"	"Cunninghamellaceae"	"Saccharomycodaceae"	"Lulworthiaceae"	"Clypeosphaeriaceae"	"Physodermataceae"	"Thermoascaceae"	"Pleurotaceae"	"Lentitheciaceae"	"Hygrophoraceae"	"Others"
"LH93_Z2_3"	0.154059681	0.015614157	0.001734906	0.003122831	0.002081888	0.014226232	0.035392089	0.000693963	0.003469813	0.023247745	0.001734906	0.006939625	0.000693963	0.03018737	0.004163775	0.000693963	0.001040944	0	0.000346981	0	0	0.000693963	0	0	0.004857738	0	0.003816794	0	0	0.000693963	0.003122831	0	0.000346981	0.000346981	0	0	0.000346981	0.000346981	0.001040944	0	0	0	0	0	0	0	0.003122831	0.000346981	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67869535
"PHJ31_Z2_1"	0.200208189	0.014920194	0.034004164	0.00832755	0.000693963	0.009021513	0.041637752	0	0.006939625	0.009368494	0.002081888	0.003469813	0.001040944	0.057251908	0.006939625	0.000693963	0	0	0.008674532	0.000346981	0	0.000693963	0	0	0.003122831	0.001387925	0	0	0	0	0.001040944	0	0.000693963	0	0	0	0.000346981	0	0.003122831	0.000346981	0	0	0	0	0	0	0.001040944	0.00277585	0.000693963	0	0	0.000693963	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577723803
"PHJ31_Z2_2"	0.113809854	0.058292852	0.001387925	0.001387925	0.019777932	0.009715475	0.018043026	0	0.004163775	0.007286607	0.001040944	0.003469813	0.000346981	0.009021513	0.007286607	0.001040944	0	0	0.00277585	0	0.000693963	0.000346981	0.000346981	0.000693963	0.010756419	0	0.001387925	0	0	0	0.000693963	0	0.001387925	0	0.001387925	0	0	0.003816794	0.001734906	0.000693963	0	0	0	0	0.002428869	0	0.002081888	0	0	0	0	0	0	0	0.002081888	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707841777
"PHJ31_Z2_3"	0.138792505	0.004510756	0.001040944	0.000693963	0.000346981	0.011450382	0.011450382	0.000346981	0.009021513	0.004163775	0.000693963	0.000693963	0.045454545	0.005898681	0.001040944	0.019430951	0	0	0.001040944	0.048924358	0	0.016655101	0.000346981	0	0.000346981	0.000693963	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0.000346981	0	0.003469813	0	0	0.000693963	0	0	0.002081888	0.001387925	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666897988
"PHW20_Z2_1"	0.181124219	0.021165857	0.003816794	0.138445524	0.017002082	0.013532269	0.086051353	0.000346981	0.005204719	0.007980569	0.012491325	0.0111034	0.001040944	0.014573213	0.009715475	0.004163775	0	0	0.001040944	0	0	0.000346981	0	0.000346981	0.009368494	0.006245663	0.000346981	0	0.000693963	0.006939625	0.001040944	0.000346981	0	0.000346981	0	0	0	0.000693963	0.001040944	0	0	0	0.001387925	0	0	0	0.001040944	0.003122831	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43684941
"PHW20_Z2_2"	0.074600972	0.008674532	0.000693963	0.005204719	0.010062457	0.003816794	0.018043026	0	0.00277585	0.003816794	0.001040944	0.002428869	0.000346981	0.006592644	0.003816794	0.000346981	0	0	0.000693963	0	0	0.000346981	0	0.000346981	0.000693963	0	0.000346981	0	0	0.000693963	0.000346981	0	0	0.000346981	0	0	0.000693963	0	0.001040944	0	0.000346981	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850798057
"PHW20_Z2_3"	0.179042332	0.013185288	0.135322693	0.004163775	0.014226232	0.017349063	0.051006246	0.000346981	0.004857738	0.007980569	0.003469813	0.013185288	0.000693963	0.023941707	0.004510756	0.004163775	0	0	0.002081888	0.000693963	0	0.000693963	0	0	0.007633588	0.001387925	0.001734906	0	0.007286607	0.000693963	0.001040944	0	0.001387925	0	0	0	0.001040944	0	0.000693963	0	0	0	0	0	0	0	0.000346981	0.002081888	0	0	0	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492366412
"W64A_Z2_1"	0.056557946	0.005898681	0.003122831	0.000346981	0.00277585	0.013185288	0.005898681	0	0.005204719	0.0055517	0.000693963	0	0.000693963	0.002428869	0.001040944	0.000693963	0	0	0.000693963	0	0	0	0	0	0.000693963	0	0.000346981	0	0	0	0.000346981	0	0.001040944	0	0	0	0.000346981	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.890353921
"W64A_Z2_2"	0.192574601	0.019777932	0.000693963	0.0055517	0.018043026	0.0111034	0.047536433	0	0.005898681	0.012491325	0.004857738	0.019430951	0	0.019430951	0.005204719	0.002428869	0	0	0.000693963	0	0	0.000693963	0	0	0.00277585	0.001734906	0.000693963	0	0.000693963	0.003469813	0.001734906	0	0	0	0	0	0.000693963	0.001734906	0.002428869	0.000346981	0.000346981	0	0	0	0.000346981	0	0.000693963	0.001387925	0	0	0	0.000693963	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61276891
"W64A_Z2_3"	0.15648855	0.029493407	0.015614157	0.012144344	0.001040944	0.009368494	0.033310201	0.000346981	0.003469813	0.00832755	0.003816794	0.007286607	0	0.024288688	0.003122831	0.006592644	0	0	0.006939625	0.000346981	0	0.000693963	0	0	0.004510756	0.002428869	0.000693963	0	0	0.001734906	0.000693963	0	0.001040944	0	0	0	0.001040944	0.001040944	0.001387925	0.001734906	0	0.000346981	0	0.000346981	0	0	0.000346981	0.001387925	0.000346981	0	0	0.001040944	0	0	0.000346981	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655100625
"LH38_Z3_1"	0.216863289	0.028105482	0.000346981	0.001734906	0.007286607	0.065579459	0.036433033	0.001040944	0.004163775	0.013185288	0.004857738	0.009021513	0	0.009021513	0.010409438	0.001387925	0	0	0.001040944	0	0.000693963	0.002081888	0	0.000346981	0.005898681	0.001040944	0.00277585	0	0	0.001040944	0.003122831	0	0	0	0	0	0.000346981	0.002081888	0.00277585	0	0	0.000346981	0	0	0	0	0.000693963	0.001387925	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564191534
"LH38_Z3_2"	0.504857738	0.008674532	0	0.004510756	0.001040944	0.039902845	0.012838307	0	0.000346981	0.004163775	0.001387925	0.002081888	0.000693963	0.001387925	0.004510756	0.000693963	0	0	0.006245663	0	0	0.000346981	0	0.000346981	0.004510756	0.000693963	0.004857738	0	0	0.000346981	0.000693963	0	0.001040944	0	0	0	0	0.00832755	0.000346981	0	0	0	0	0	0.002081888	0	0	0.001387925	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380291464
"LH38_Z3_3"	0.437196391	0.007980569	0.012144344	0.003816794	0.005204719	0.010756419	0.022206801	0	0.003816794	0.00277585	0.001040944	0.002081888	0	0.006939625	0.002081888	0.000346981	0	0	0.004163775	0	0	0.000346981	0	0	0.000693963	0.001387925	0.001040944	0.000693963	0	0	0.000346981	0	0	0	0.001734906	0	0	0.002081888	0.001040944	0	0	0	0	0	0.000693963	0	0	0.000346981	0	0.000346981	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465301874
"LH39_Z3_1"	0.249826509	0.029146426	0.000346981	0.001734906	0.002428869	0.020124913	0.080499653	0.000693963	0.005898681	0.007286607	0.004510756	0.015614157	0.000693963	0.02185982	0.014226232	0.000693963	0.001040944	0	0.003122831	0.000346981	0	0.001734906	0	0.000346981	0.000346981	0.003469813	0.000693963	0.000346981	0.007633588	0.003816794	0.001387925	0	0.000346981	0	0	0	0.001040944	0.000693963	0.00277585	0	0	0	0	0	0	0	0.000346981	0.001040944	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0.001734906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5111034
"LH39_Z3_2"	0.106870229	0.011450382	0.001040944	0.000346981	0.003816794	0.046495489	0.022206801	0.002081888	0.010062457	0.022553782	0.0055517	0.003122831	0.000346981	0.007633588	0.00277585	0.001040944	0	0	0.003816794	0.000693963	0	0.000693963	0.000346981	0	0.024982651	0.000346981	0.001387925	0	0.000346981	0.003122831	0.000346981	0	0.002081888	0	0	0	0.000346981	0.000346981	0.003816794	0	0	0.000346981	0.000346981	0	0.000346981	0.000346981	0.001040944	0.001734906	0.001040944	0.000346981	0	0.001734906	0	0	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701249133
"LH39_Z3_3"	0.293546149	0.053088133	0.002081888	0.014573213	0.03018737	0.010409438	0.096460791	0	0.00277585	0.010756419	0.007286607	0.021165857	0.000693963	0.011450382	0.016308119	0.001040944	0	0	0.012838307	0	0	0.00277585	0	0	0.000693963	0.001387925	0.002081888	0	0.000693963	0.001734906	0.0055517	0	0	0.000346981	0.001040944	0.000346981	0.001040944	0.002428869	0.001387925	0.011797363	0	0	0.003469813	0	0.001040944	0	0.000346981	0.003469813	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373351839
"78371A_Z3_1"	0.459056211	0.017349063	0.001040944	0.002081888	0.002081888	0.017696044	0.043372658	0.001387925	0.003122831	0.0055517	0.004510756	0.006245663	0.001387925	0.016308119	0.007633588	0.000346981	0	0.001040944	0.003469813	0	0	0.001040944	0	0.000346981	0.004857738	0.002428869	0.001040944	0	0	0.001040944	0.000693963	0	0	0	0	0	0.001387925	0.000693963	0.002428869	0.001040944	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385843164
"78371A_Z3_2"	0.083275503	0.090215128	0.000346981	0.007286607	0.074600972	0.087439278	0.047189452	0.009368494	0.002428869	0.016655101	0.0111034	0.021512838	0.002081888	0.012144344	0.00277585	0.004510756	0	0	0.002081888	0.000346981	0	0.003122831	0	0.003816794	0.004163775	0.0055517	0.007633588	0	0	0.006592644	0.001040944	0	0	0	0.003469813	0	0.000693963	0.001387925	0.006592644	0	0	0.001734906	0	0	0.003816794	0	0.001734906	0.001734906	0.000346981	0.000346981	0.001387925	0	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0.002081888	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.001040944	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464954892
"78371A_Z3_3"	0.097501735	0.046148508	0.000346981	0.002428869	0.001387925	0.095766829	0.018043026	0	0.011797363	0.0055517	0.000346981	0.001040944	0.000693963	0.009021513	0.003122831	0.002428869	0	0	0.001040944	0	0	0.000346981	0	0	0.002081888	0.000346981	0.001387925	0	0	0.001040944	0	0	0	0.000346981	0.001387925	0	0	0.000346981	0.000693963	0.000346981	0	0	0	0	0.000693963	0	0.001387925	0.000346981	0	0	0	0.001734906	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690145732
"787_Z3_1"	0.241151978	0.028452464	0.001387925	0.000693963	0.029840389	0.026717557	0.177654407	0.000693963	0.020818876	0.030881332	0.003816794	0.007980569	0.002428869	0.020124913	0.005204719	0.00277585	0.000346981	0.000693963	0.004163775	0	0.001040944	0	0	0.000693963	0.007980569	0.001734906	0.003816794	0.000693963	0.001387925	0.002081888	0.000346981	0	0.000693963	0	0	0	0.000346981	0	0.001734906	0.001734906	0	0	0.003469813	0	0.000693963	0	0.001734906	0.000346981	0	0	0	0	0	0	0.000693963	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360513532
